RecordTime,£¨ÓÎÏ·£©Ö¡ÂÊ(Ö¡),extra
1637929368563,61.0,null
1637929369582,61.0,null
1637929370567,61.0,null
1637929371566,61.0,null
1637929372585,61.0,null
1637929373578,61.0,null
1637929374570,61.0,null
1637929375571,61.0,null
1637929376591,61.0,null
1637929377593,61.0,null
1637929378607,61.0,null
1637929379614,61.0,null
1637929380604,61.0,null
1637929381601,61.0,null
1637929382617,61.0,null
1637929383619,61.0,null
1637929384605,61.0,null
1637929385630,61.0,null
1637929386609,61.0,null
1637929387618,61.0,null
1637929388620,61.0,null
1637929389624,61.0,null
1637929390615,61.0,null
1637929391634,61.0,null
1637929392646,61.0,null
1637929393638,61.0,null
1637929394638,61.0,null
1637929395639,61.0,null
1637929396638,61.0,null
1637929397644,61.0,null
1637929398635,61.0,null
1637929399640,61.0,null
1637929400645,61.0,null
1637929401640,61.0,null
1637929402636,61.0,null
1637929403657,61.0,null
1637929404644,61.0,null
1637929405671,61.0,null
1637929406665,61.0,null
1637929407668,61.0,null
1637929408662,61.0,null
1637929409671,61.0,null
1637929410674,61.0,null
1637929411683,61.0,null
1637929412679,61.0,null
1637929413676,61.0,null
1637929414676,61.0,null
1637929415674,61.0,null
1637929416686,61.0,null
1637929417687,61.0,null
1637929418684,61.0,null
1637929419709,61.0,null
1637929420682,61.0,null
1637929421683,61.0,null
1637929422690,61.0,null
1637929423700,61.0,null
1637929424707,61.0,null
1637929425694,61.0,null
1637929426699,62.0,null
1637929427716,61.0,null
1637929428715,62.0,null
1637929429701,61.0,null
1637929430719,61.0,null
1637929431707,61.0,null
1637929432717,61.0,null
1637929433723,61.0,null
1637929434735,61.0,null
1637929435724,61.0,null
1637929436719,60.0,null
1637929437720,61.0,null
1637929438734,61.0,null
1637929439735,61.0,null
1637929440732,61.0,null
1637929441734,61.0,null
1637929442729,61.0,null
1637929443734,61.0,null
1637929444748,61.0,null
1637929445752,61.0,null
1637929446761,61.0,null
1637929447749,61.0,null
1637929448756,61.0,null
1637929449766,61.0,null
1637929450754,61.0,null
1637929451758,61.0,null
1637929452767,61.0,null
1637929453758,61.0,null
1637929454775,61.0,null
1637929455773,61.0,null
1637929456779,61.0,null
1637929457773,61.0,null
1637929458783,62.0,null
1637929459806,61.0,null
1637929460796,61.0,null
1637929461794,61.0,null
1637929462791,61.0,null
1637929463793,61.0,null
1637929464806,61.0,null
1637929465798,61.0,null
1637929466806,60.0,null
1637929467803,62.0,null
1637929468809,60.0,null
1637929469808,61.0,null
1637929470817,61.0,null
1637929471815,62.0,null
1637929472823,60.0,null
1637929473813,62.0,null
1637929474820,60.0,null
1637929475830,62.0,null
1637929476829,62.0,null
1637929477834,62.0,null
1637929478835,60.0,null
1637929479837,61.0,null
1637929480842,62.0,null
1637929481840,61.0,null
1637929482853,61.0,null
1637929483855,61.0,null
1637929484845,61.0,null
1637929485844,60.0,null
1637929486852,60.0,null
1637929487854,61.0,null
1637929488848,61.0,null
1637929489871,60.0,null
1637929490862,61.0,null
1637929491864,62.0,null
1637929492875,61.0,null
1637929493861,60.0,null
1637929494866,60.0,null
1637929495864,61.0,null
1637929496887,61.0,null
1637929497899,61.0,null
1637929498883,61.0,null
1637929499880,61.0,null
1637929500884,61.0,null
1637929501912,61.0,null
1637929502883,61.0,null
1637929503897,61.0,null
1637929504894,61.0,null
1637929505912,61.0,null
1637929506908,61.0,null
