1.624581395348837304e+03
1.532978260869565247e+03
1.245348837209302246e+03
9.478909090909090764e+02
1.127851063829787336e+03
1.062857142857142890e+03
1.345479166666666742e+03
1.784821428571428669e+03
9.174426229508196684e+02
1.046290909090909054e+03
1.602160714285714221e+03
1.327750000000000000e+03
1.085523809523809632e+03
9.002000000000000455e+02
8.713846153846153584e+02
8.751562500000000000e+02
8.408548387096774377e+02
9.663962264150943611e+02
1.307295081967213036e+03
2.056160714285714221e+03
2.045937500000000000e+03
2.035666666666666742e+03
1.759535714285714221e+03
1.354196721311475358e+03
9.402258064516129252e+02
8.709836065573770156e+02
8.438166666666667197e+02
9.679531250000000000e+02
1.440934426229508290e+03
1.148890625000000000e+03
1.048704918032786964e+03
1.645545454545454504e+03
1.697122807017543892e+03
1.918649122807017648e+03
1.804295081967213036e+03
1.894578947368421041e+03
1.977792452830188722e+03
2.065400000000000091e+03
1.880660714285714221e+03
1.805533333333333303e+03
1.400360655737704974e+03
1.077516666666666652e+03
1.008819672131147513e+03
1.319050847457627015e+03
1.098387096774193651e+03
1.346983333333333348e+03
1.407315789473684163e+03
1.485277777777777828e+03
1.424090909090909008e+03
1.492803571428571331e+03
1.533074074074074133e+03
1.294467741935483900e+03
1.276406779661017026e+03
1.695500000000000000e+03
1.533254237288135528e+03
1.552813559322033825e+03
1.678350877192982352e+03
1.575148148148148039e+03
1.747629629629629562e+03
1.356303571428571331e+03
1.638034482758620697e+03
1.679203703703703695e+03
1.830090909090909008e+03
1.771000000000000000e+03
1.650857142857142890e+03
1.681750000000000000e+03
1.796285714285714221e+03
1.725610169491525312e+03
1.585604651162790788e+03
1.443491525423728717e+03
1.592722222222222172e+03
1.580586206896551630e+03
1.432937500000000000e+03
1.363612903225806349e+03
1.241322580645161224e+03
9.526935483870968255e+02
9.970000000000000000e+02
1.474803278688524642e+03
1.394816666666666606e+03
1.287793650793650841e+03
1.146919354838709751e+03
1.048359375000000000e+03
1.276491803278688622e+03
1.434480769230769283e+03
1.349564516129032199e+03
1.443051724137930933e+03
1.280596491228070136e+03
1.301483870967741950e+03
2.779228070175438461e+03
2.761934426229508063e+03
2.761934426229508063e+03
2.750942307692307622e+03
2.835672727272727116e+03
2.764486486486486683e+03
2.693942857142857065e+03
2.690400000000000091e+03
2.640056603773584811e+03
2.617932203389830647e+03
2.381518518518518704e+03
2.327020408163265529e+03
2.166428571428571558e+03
2.508456140350877376e+03
2.914526315789473756e+03
3.107220338983050624e+03
2.604016393442622757e+03
2.251017241379310235e+03
1.867016393442622984e+03
1.964616666666666561e+03
1.487529411764705856e+03
1.543212765957446891e+03
1.988333333333333258e+03
2.146226415094339700e+03
1.550299999999999955e+03
2.139320754716981355e+03
2.544741935483870748e+03
2.235672131147540767e+03
3.298033333333333303e+03
3.032016949152542566e+03
2.901448275862068840e+03
2.571557377049180104e+03
2.305540983606557347e+03
1.950083333333333258e+03
2.411213114754098569e+03
2.614147540983606632e+03
3.163962962962963047e+03
3.205083333333333485e+03
2.545049180327868726e+03
1.563377049180327958e+03
1.818733333333333348e+03
3.866945454545454595e+03
3.318459016393442653e+03
2.994233333333333121e+03
2.735050000000000182e+03
